town,county,week_start,Amoxicillin,Coartem,Flagyl,Imodium,ORS,Panadol,Piriton,Septrin,Coartem_baseline,Coartem_ratio,Panadol_baseline,Panadol_ratio,Flagyl_baseline,Flagyl_ratio,ORS_baseline,ORS_ratio,Imodium_baseline,Imodium_ratio,Septrin_baseline,Septrin_ratio,Amoxicillin_baseline,Amoxicillin_ratio,Piriton_baseline,Piriton_ratio,score_malaria,score_gi,score_respiratory,score_composite,alert_level,rainfall_mm,humidity_pct
Mariakani,Kilifi,2024-05-27,36,128,91,67,139,291,56,44,227.75,0.562019758507135,335.5,0.8673621460506706,76.75,1.1856677524429968,132.0,1.053030303030303,83.0,0.8072289156626506,51.0,0.8627450980392157,63.5,0.5669291338582677,49.0,1.1428571428571428,0.0,0.067,0.024,0.030649999999999997,GREEN,4.4,71.1
Mariakani,Kilifi,2024-06-03,34,101,104,95,144,400,51,67,193.75,0.5212903225806451,317.5,1.2598425196850394,78.25,1.329073482428115,126.0,1.1428571428571428,72.25,1.314878892733564,48.75,1.3743589743589744,40.25,0.84472049689441,48.25,1.0569948186528497,0.052,0.205,0.109,0.12264999999999998,GREEN,13.7,71.7
Mariakani,Kilifi,2024-06-10,40,93,125,75,159,435,56,50,178.0,0.5224719101123596,319.0,1.3636363636363635,84.5,1.4792899408284024,129.0,1.2325581395348837,65.25,1.1494252873563218,55.75,0.8968609865470852,38.75,1.032258064516129,48.5,1.1546391752577319,0.073,0.233,0.034,0.1173,GREEN,5.5,71.7
Mariakani,Kilifi,2024-06-17,42,140,96,77,192,452,42,50,146.0,0.958904109589041,368.0,1.2282608695652173,103.75,0.9253012048192771,140.75,1.3641207815275311,75.25,1.0232558139534884,53.75,0.9302325581395349,39.0,1.0769230769230769,52.0,0.8076923076923077,0.046,0.103,0.019,0.05785,GREEN,4.8,71.9
Mariakani,Kilifi,2024-06-24,54,115,113,86,191,357,49,70,115.5,0.9956709956709957,394.5,0.9049429657794676,104.0,1.0865384615384615,158.5,1.2050473186119874,78.5,1.0955414012738853,52.75,1.3270142180094786,38.0,1.4210526315789473,51.25,0.9560975609756097,0.0,0.101,0.192,0.09295,GREEN,5.3,75.4
Mariakani,Kilifi,2024-07-01,53,121,96,72,132,459,58,95,112.25,1.0779510022271714,411.0,1.1167883211678833,109.5,0.8767123287671232,171.5,0.7696793002915452,83.25,0.8648648648648649,59.25,1.6033755274261603,42.5,1.2470588235294118,49.5,1.1717171717171717,0.06,0.0,0.251,0.0963,GREEN,10.7,70.4
Mariakani,Kilifi,2024-07-08,53,122,197,70,129,424,67,91,117.25,1.0405117270788913,425.75,0.9958896065766295,107.5,1.8325581395348838,168.5,0.7655786350148368,77.5,0.9032258064516129,66.25,1.3735849056603773,47.25,1.1216931216931216,51.25,1.3073170731707318,0.019,0.236,0.181,0.14354999999999998,GREEN,14.9,70.6
Mariakani,Kilifi,2024-07-15,88,87,157,67,117,273,64,98,124.5,0.6987951807228916,423.0,0.6453900709219859,125.5,1.250996015936255,161.0,0.7267080745341615,76.25,0.8786885245901639,76.5,1.2810457516339868,50.5,1.7425742574257426,54.0,1.1851851851851851,0.0,0.071,0.291,0.11214999999999999,GREEN,10.9,71.7
Mariakani,Kilifi,2024-07-22,55,66,187,48,109,199,81,76,111.25,0.5932584269662922,378.25,0.5261070720423001,140.75,1.3285968028419184,142.25,0.7662565905096661,73.75,0.6508474576271186,88.5,0.8587570621468926,62.0,0.8870967741935484,59.5,1.361344537815126,0.0,0.093,0.06,0.05055,GREEN,5.1,73.4
Mariakani,Kilifi,2024-07-29,65,85,168,69,97,271,79,89,99.0,0.8585858585858586,338.75,0.8,159.25,1.054945054945055,121.75,0.7967145790554415,64.25,1.0739299610894941,90.0,0.9888888888888889,62.25,1.0441767068273093,67.5,1.1703703703703703,0.0,0.033,0.039,0.02325,GREEN,11.4,73.2
Mariakani,Kilifi,2024-08-05,67,130,224,50,129,394,86,76,90.0,1.4444444444444444,291.75,1.350471293916024,177.25,1.2637517630465445,113.0,1.1415929203539823,63.5,0.7874015748031497,88.5,0.8587570621468926,65.25,1.0268199233716475,72.75,1.1821305841924399,0.281,0.112,0.037,0.14865,GREEN,7.8,71.1
Mariakani,Kilifi,2024-08-12,64,227,160,91,129,378,47,82,92.0,2.467391304347826,284.25,1.3298153034300793,184.0,0.8695652173913043,113.0,1.1415929203539823,58.5,1.5555555555555556,84.75,0.967551622418879,68.75,0.9309090909090909,77.5,0.6064516129032258,0.763,0.167,0.0,0.3255,AMBER,10.3,71.8
Mariakani,Kilifi,2024-08-19,43,246,122,57,183,436,48,71,127.0,1.937007874015748,310.5,1.4041867954911433,184.75,0.6603518267929634,116.0,1.5775862068965518,64.5,0.8837209302325582,80.75,0.8792569659442725,62.75,0.6852589641434262,73.25,0.6552901023890785,0.526,0.154,0.0,0.238,AMBER,9.4,69.4
Mariakani,Kilifi,2024-08-26,28,231,122,95,423,383,92,65,172.0,1.3430232558139534,369.75,1.0358350236646383,168.5,0.7240356083086054,134.5,3.1449814126394053,66.75,1.4232209737827715,79.5,0.8176100628930818,59.75,0.4686192468619247,65.0,1.4153846153846155,0.17,0.671,0.069,0.31505,AMBER,3.5,70.5
Mariakani,Kilifi,2024-09-02,35,162,105,56,388,578,84,36,208.5,0.7769784172661871,397.75,1.453174104336895,157.0,0.6687898089171974,216.0,1.7962962962962963,73.25,0.764505119453925,73.5,0.4897959183673469,50.5,0.693069306930693,68.25,1.2307692307692308,0.091,0.212,0.038,0.11744999999999997,GREEN,10.2,69.0
Mariakani,Kilifi,2024-09-09,43,191,95,95,902,1113,82,48,216.5,0.8822170900692841,443.75,2.508169014084507,127.25,0.7465618860510805,280.75,3.2128227960819236,74.75,1.2709030100334449,63.5,0.7559055118110236,42.5,1.011764705882353,67.75,1.2103321033210332,0.302,0.653,0.038,0.34565,AMBER,5.1,74.0
Mariakani,Kilifi,2024-09-16,42,119,95,69,912,1142,97,63,207.5,0.5734939759036145,627.5,1.8199203187250996,111.0,0.8558558558558559,474.0,1.9240506329113924,75.75,0.9108910891089109,55.0,1.1454545454545455,37.25,1.1275167785234899,76.5,1.2679738562091503,0.164,0.246,0.115,0.178,AMBER,8.1,69.2
Mariakani,Kilifi,2024-09-23,42,166,105,50,784,875,69,41,175.75,0.9445234708392604,804.0,1.0883084577114428,104.25,1.0071942446043165,656.25,1.1946666666666668,78.75,0.6349206349206349,53.0,0.7735849056603774,37.0,1.135135135135135,88.75,0.7774647887323943,0.018,0.054,0.034,0.0354,GREEN,7.9,72.6
Mariakani,Kilifi,2024-09-30,43,396,49,63,900,633,168,59,159.5,2.4827586206896552,927.0,0.6828478964401294,100.0,0.49,746.5,1.2056262558606832,67.5,0.9333333333333333,47.0,1.2553191489361701,40.5,1.0617283950617284,83.0,2.0240963855421685,0.704,0.055,0.254,0.34185,AMBER,30.0,73.6
Mariakani,Kilifi,2024-10-07,46,433,87,49,408,803,91,61,218.0,1.9862385321100917,940.75,0.8535742758437417,86.0,1.0116279069767442,874.5,0.4665523156089194,69.25,0.7075812274368231,52.75,1.1563981042654028,42.5,1.0823529411764705,104.0,0.875,0.468,0.003,0.062,0.18345,AMBER,43.6,78.4
Mariakani,Kilifi,2024-10-14,34,569,77,156,363,868,73,52,278.5,2.043087971274686,863.25,1.0055024616275703,84.0,0.9166666666666666,751.0,0.4833555259653795,57.75,2.7012987012987013,56.0,0.9285714285714286,43.25,0.7861271676300579,106.25,0.6870588235294117,0.497,0.397,0.0,0.31289999999999996,AMBER,71.3,80.1
Mariakani,Kilifi,2024-10-21,32,545,98,247,167,387,107,41,391.0,1.39386189258312,794.75,0.4869455803711859,79.5,1.2327044025157232,613.75,0.2720977596741344,79.5,3.106918238993711,53.25,0.7699530516431925,41.25,0.7757575757575758,100.25,1.0673316708229426,0.187,0.558,0.011,0.26405,AMBER,75.8,77.3
Mariakani,Kilifi,2024-10-28,41,632,100,199,197,378,97,52,485.75,1.301080802882141,672.75,0.5618729096989966,77.75,1.2861736334405145,459.5,0.42872687704026113,128.75,1.5456310679611651,53.25,0.9765258215962441,38.75,1.0580645161290323,109.75,0.8838268792710706,0.143,0.208,0.015,0.12735,GREEN,83.3,77.4
Mariakani,Kilifi,2024-11-04,32,308,99,235,158,380,93,64,544.75,0.5653969710876549,609.0,0.6239737274220033,90.5,1.0939226519337018,283.75,0.5568281938325991,162.75,1.443932411674347,51.5,1.2427184466019416,38.25,0.8366013071895425,92.0,1.0108695652173914,0.0,0.13,0.067,0.06559999999999999,GREEN,91.2,81.0
Mariakani,Kilifi,2024-11-11,38,99,103,318,136,585,48,79,513.5,0.19279454722492698,503.25,1.1624441132637855,93.5,1.1016042780748663,221.25,0.6146892655367232,209.25,1.5197132616487454,52.25,1.5119617224880382,34.75,1.0935251798561152,92.5,0.518918918918919,0.032,0.15,0.16,0.1117,GREEN,86.8,78.8
Mariakani,Kilifi,2024-11-18,64,115,81,297,119,432,64,76,396.0,0.2904040404040404,432.5,0.9988439306358381,100.0,0.81,164.5,0.723404255319149,249.75,1.1891891891891893,59.0,1.2881355932203389,35.75,1.7902097902097902,86.25,0.7420289855072464,0.0,0.044,0.274,0.0976,GREEN,78.3,81.2
Mariakani,Kilifi,2024-11-25,63,58,103,122,177,448,63,70,288.5,0.20103986135181975,443.75,1.0095774647887323,95.75,1.0757180156657964,152.5,1.160655737704918,262.25,0.4652049571020019,67.75,1.033210332103321,43.75,1.44,75.5,0.8344370860927153,0.002,0.064,0.119,0.05879999999999999,GREEN,73.8,77.9
Mariakani,Kilifi,2024-12-02,64,74,57,103,127,270,78,110,145.0,0.5103448275862069,461.25,0.5853658536585366,96.5,0.5906735751295337,147.5,0.8610169491525423,243.0,0.42386831275720166,72.25,1.5224913494809689,49.25,1.299492385786802,67.0,1.164179104477612,0.0,0.0,0.242,0.0726,GREEN,60.7,73.6
Mariakani,Kilifi,2024-12-09,66,69,71,95,115,195,83,100,86.5,0.7976878612716763,433.75,0.4495677233429395,86.0,0.8255813953488372,139.75,0.8228980322003577,210.0,0.4523809523809524,83.75,1.1940298507462686,57.25,1.1528384279475983,63.25,1.3122529644268774,0.0,0.0,0.142,0.04259999999999999,GREEN,40.3,73.0
Mariakani,Kilifi,2024-12-16,63,96,74,45,119,262,72,75,79.0,1.2151898734177216,336.25,0.779182156133829,78.0,0.9487179487179487,134.5,0.8847583643122676,154.25,0.2917341977309562,89.0,0.8426966292134831,64.25,0.980544747081712,72.0,1.0,0.102,0.0,0.0,0.035699999999999996,GREEN,38.0,75.6
Mariakani,Kilifi,2024-12-23,71,105,74,61,120,344,67,86,74.25,1.4141414141414141,293.75,1.171063829787234,76.25,0.9704918032786886,134.5,0.8921933085501859,91.25,0.6684931506849315,88.75,0.9690140845070423,64.0,1.109375,74.0,0.9054054054054054,0.231,0.0,0.027,0.08895,GREEN,10.5,73.9
Mariakani,Kilifi,2024-12-30,30,65,81,61,109,308,47,55,86.0,0.7558139534883721,267.75,1.1503267973856208,69.0,1.173913043478261,120.25,0.9064449064449065,76.0,0.8026315789473685,92.75,0.5929919137466307,66.0,0.45454545454545453,75.0,0.6266666666666667,0.03,0.049,0.0,0.027649999999999997,GREEN,4.0,71.8
Mombasa,Mombasa,2023-01-02,32,95,101,63,162,326,42,56,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,GREEN,8.3,80.7
Mombasa,Mombasa,2023-01-09,32,83,107,88,170,381,38,48,95.0,0.8736842105263158,326.0,1.1687116564417177,101.0,1.0594059405940595,162.0,1.0493827160493827,63.0,1.3968253968253967,56.0,0.8571428571428571,32.0,1.0,42.0,0.9047619047619048,0.034,0.123,0.0,0.05495,GREEN,13.3,79.5
Mombasa,Mombasa,2023-01-16,42,108,112,83,159,408,39,40,89.0,1.2134831460674158,353.5,1.1541725601131543,104.0,1.0769230769230769,166.0,0.9578313253012049,75.5,1.099337748344371,52.0,0.7692307692307693,32.0,1.3125,40.0,0.975,0.132,0.045,0.078,0.08535,GREEN,7.7,78.6
Mombasa,Mombasa,2023-01-23,37,125,115,94,248,504,39,42,95.33333333333333,1.3111888111888113,371.6666666666667,1.3560538116591927,106.66666666666667,1.078125,163.66666666666666,1.5152749490835031,78.0,1.205128205128205,48.0,0.875,35.333333333333336,1.0471698113207546,39.666666666666664,0.9831932773109244,0.219,0.207,0.012,0.15269999999999997,AMBER,21.7,78.8
Mombasa,Mombasa,2023-01-30,73,146,129,96,150,572,45,45,102.75,1.4209245742092458,404.75,1.4132180358245832,108.75,1.186206896551724,184.75,0.8119079837618404,82.0,1.170731707317073,46.5,0.967741935483871,35.75,2.041958041958042,39.5,1.139240506329114,0.283,0.093,0.284,0.2168,AMBER,5.6,80.7
Mombasa,Mombasa,2023-02-06,78,163,98,95,251,525,55,42,115.5,1.4112554112554112,466.25,1.126005361930295,115.75,0.8466522678185745,181.75,1.3810178817056395,90.25,1.0526315789473684,43.75,0.96,46.0,1.6956521739130435,40.25,1.3664596273291925,0.221,0.114,0.235,0.18774999999999997,AMBER,15.9,78.5
Mombasa,Mombasa,2023-02-13,131,109,97,87,208,502,54,65,135.5,0.8044280442804428,502.25,0.9995022399203584,113.5,0.8546255506607929,202.0,1.0297029702970297,92.0,0.9456521739130435,42.25,1.5384615384615385,57.5,2.2782608695652176,44.5,1.2134831460674158,0.0,0.008,0.499,0.1525,AMBER,13.2,78.2
Mombasa,Mombasa,2023-02-20,138,105,100,146,150,356,60,67,135.75,0.7734806629834254,525.75,0.6771279125059438,109.75,0.9111617312072893,214.25,0.7001166861143524,93.0,1.5698924731182795,48.5,1.3814432989690721,79.75,1.7304075235109717,48.25,1.2435233160621761,0.0,0.133,0.325,0.14405,GREEN,10.7,80.3
Mombasa,Mombasa,2023-02-27,144,97,100,105,321,326,71,65,130.75,0.7418738049713193,488.75,0.6670076726342711,106.0,0.9433962264150944,189.75,1.691699604743083,106.0,0.9905660377358491,54.75,1.187214611872146,105.0,1.3714285714285714,53.5,1.3271028037383177,0.0,0.184,0.197,0.1235,GREEN,15.8,79.5
Mombasa,Mombasa,2023-03-06,132,67,103,121,252,233,71,77,118.5,0.5654008438818565,427.25,0.545348156816852,98.75,1.0430379746835443,232.5,1.0838709677419356,108.25,1.117782909930716,59.75,1.288702928870293,122.75,1.075356415478615,60.0,1.1833333333333333,0.0,0.062,0.126,0.0595,GREEN,40.6,79.4
Mombasa,Mombasa,2023-03-13,52,108,90,115,358,331,61,56,94.5,1.1428571428571428,354.25,0.9343683839096684,100.0,0.9,232.75,1.5381310418904404,114.75,1.0021786492374727,68.5,0.8175182481751825,136.25,0.381651376146789,64.0,0.953125,0.068,0.144,0.0,0.07419999999999999,GREEN,62.4,82.4
Mombasa,Mombasa,2023-03-20,65,83,77,109,408,464,67,71,94.25,0.8806366047745358,311.5,1.4895666131621188,98.25,0.7837150127226463,270.25,1.5097132284921368,121.75,0.8952772073921971,66.25,1.0716981132075472,116.5,0.5579399141630901,65.75,1.0190114068441065,0.098,0.136,0.022,0.0885,GREEN,80.9,80.9
Mombasa,Mombasa,2023-03-27,59,129,102,306,428,470,54,68,88.75,1.4535211267605634,338.5,1.3884785819793206,92.5,1.1027027027027028,334.75,1.2785660941000747,112.5,2.72,67.25,1.0111524163568772,98.25,0.6005089058524173,67.5,0.8,0.293,0.505,0.003,0.2802,AMBER,90.6,85.0
Mombasa,Mombasa,2023-04-03,44,139,135,160,471,589,47,57,96.75,1.4366925064599483,374.5,1.5727636849132176,93.0,1.4516129032258065,361.5,1.3029045643153527,162.75,0.9831029185867896,68.0,0.8382352941176471,77.0,0.5714285714285714,63.25,0.7430830039525692,0.322,0.209,0.0,0.18585,AMBER,108.6,84.5
Mombasa,Mombasa,2023-04-10,38,152,107,205,204,464,42,50,114.75,1.3246187363834423,463.5,1.0010787486515642,101.0,1.0594059405940595,416.25,0.4900900900900901,172.5,1.1884057971014492,63.0,0.7936507936507936,55.0,0.6909090909090909,57.25,0.7336244541484717,0.154,0.061,0.0,0.07525,GREEN,108.6,84.5
Mombasa,Mombasa,2023-04-17,34,127,99,244,258,416,37,53,125.75,1.0099403578528827,496.75,0.8374433819828888,105.25,0.9406175771971497,377.75,0.6829913964262078,195.0,1.2512820512820513,61.5,0.8617886178861789,51.5,0.6601941747572816,52.5,0.7047619047619048,0.005,0.059,0.0,0.022399999999999996,GREEN,111.7,86.2
Mombasa,Mombasa,2023-04-24,26,133,127,153,229,475,40,44,136.75,0.9725776965265083,484.75,0.9798865394533265,110.75,1.146726862302483,340.25,0.6730345334313005,228.75,0.6688524590163935,57.0,0.7719298245614035,43.75,0.5942857142857143,45.0,0.8888888888888888,0.0,0.042,0.0,0.0147,GREEN,103.8,85.8
Mombasa,Mombasa,2023-05-01,63,100,113,166,163,397,41,52,137.75,0.7259528130671506,486.0,0.8168724279835391,117.0,0.9658119658119658,290.5,0.5611015490533563,190.5,0.8713910761154856,51.0,1.0196078431372548,35.5,1.7746478873239437,41.5,0.9879518072289156,0.0,0.0,0.199,0.0597,GREEN,103.7,83.9
Mombasa,Mombasa,2023-05-08,86,76,72,51,173,342,44,44,128.0,0.59375,438.0,0.7808219178082192,111.5,0.6457399103139013,213.5,0.810304449648712,192.0,0.265625,49.75,0.8844221105527639,40.25,2.1366459627329193,40.0,1.1,0.0,0.0,0.301,0.09029999999999999,GREEN,72.0,85.5
Mombasa,Mombasa,2023-05-15,88,58,68,62,144,262,43,40,109.0,0.5321100917431193,407.5,0.6429447852760736,102.75,0.6618004866180048,205.75,0.6998784933171325,153.5,0.40390879478827363,48.25,0.8290155440414507,52.25,1.6842105263157894,40.5,1.0617283950617284,0.0,0.0,0.181,0.054299999999999994,GREEN,53.6,82.8
Mombasa,Mombasa,2023-05-22,85,68,110,60,148,302,41,42,91.75,0.7411444141689373,369.0,0.8184281842818428,95.0,1.1578947368421053,177.25,0.8349788434414669,108.0,0.5555555555555556,45.0,0.9333333333333333,65.75,1.2927756653992395,42.0,0.9761904761904762,0.0,0.045,0.073,0.03765,GREEN,25.8,81.5
Mombasa,Mombasa,2023-05-29,77,97,119,72,167,401,24,47,75.5,1.2847682119205297,325.75,1.2310053722179586,90.75,1.3112947658402203,157.0,1.0636942675159236,84.75,0.8495575221238938,44.5,1.0561797752808988,80.5,0.9565217391304348,42.25,0.5680473372781065,0.181,0.105,0.015,0.1046,GREEN,14.3,80.6
Mombasa,Mombasa,2023-06-05,86,123,238,73,228,505,40,52,74.75,1.645484949832776,326.75,1.5455241009946443,92.25,2.5799457994579944,158.0,1.4430379746835442,61.25,1.1918367346938776,43.25,1.2023121387283238,84.0,1.0238095238095237,38.0,1.0526315789473684,0.416,0.611,0.069,0.38014999999999993,AMBER,7.7,79.7
Mombasa,Mombasa,2023-06-12,33,122,216,102,204,550,41,45,86.5,1.4104046242774566,367.5,1.4965986394557824,133.75,1.6149532710280374,171.75,1.1877729257641922,66.75,1.5280898876404494,45.25,0.994475138121547,84.0,0.39285714285714285,37.0,1.1081081081081081,0.294,0.348,0.018,0.23009999999999994,AMBER,8.9,82.1
Mombasa,Mombasa,2023-06-19,36,133,326,108,216,449,43,40,102.5,1.2975609756097561,439.5,1.0216154721274175,170.75,1.9092240117130308,186.75,1.1566265060240963,76.75,1.4071661237785016,46.5,0.8602150537634409,70.25,0.5124555160142349,36.5,1.178082191780822,0.146,0.394,0.03,0.198,AMBER,6.4,82.8
Mombasa,Mombasa,2023-06-26,39,150,294,92,247,490,41,67,118.75,1.263157894736842,476.25,1.0288713910761156,224.75,1.3081201334816464,203.75,1.2122699386503069,88.75,1.036619718309859,46.0,1.4565217391304348,58.0,0.6724137931034483,37.0,1.1081081081081081,0.131,0.152,0.14,0.14105,GREEN,6.8,79.7
Mombasa,Mombasa,2023-07-03,39,108,299,76,266,538,38,50,132.0,0.8181818181818182,498.5,1.0792377131394182,268.5,1.1135940409683427,223.75,1.1888268156424582,93.75,0.8106666666666666,51.0,0.9803921568627451,48.5,0.8041237113402062,41.25,0.9212121212121213,0.016,0.083,0.0,0.03465,GREEN,22.3,79.0
Mombasa,Mombasa,2023-07-10,58,140,290,98,162,363,68,63,128.25,1.0916179337231968,506.75,0.7163295510606809,283.75,1.0220264317180616,233.25,0.6945337620578779,94.5,1.037037037037037,50.5,1.2475247524752475,36.75,1.5782312925170068,40.75,1.6687116564417177,0.044,0.015,0.322,0.11725000000000001,GREEN,13.5,81.4
Mombasa,Mombasa,2023-07-17,65,97,79,62,149,294,53,85,132.75,0.7306967984934086,460.0,0.6391304347826087,302.25,0.261373035566584,222.75,0.6689113355780022,93.5,0.6631016042780749,55.0,1.5454545454545454,43.0,1.5116279069767442,47.5,1.1157894736842104,0.0,0.0,0.293,0.08789999999999999,GREEN,18.6,78.0
Mombasa,Mombasa,2023-07-24,77,66,73,40,131,285,78,97,123.75,0.5333333333333333,421.25,0.6765578635014837,240.5,0.30353430353430355,206.0,0.6359223300970874,82.0,0.4878048780487805,66.25,1.4641509433962263,50.25,1.5323383084577114,50.0,1.56,0.0,0.0,0.35,0.105,GREEN,9.7,79.9
Mombasa,Mombasa,2023-07-31,57,84,80,74,156,356,165,80,102.75,0.8175182481751825,370.0,0.9621621621621622,185.25,0.4318488529014845,177.0,0.8813559322033898,69.0,1.0724637681159421,73.75,1.0847457627118644,59.75,0.9539748953974896,59.25,2.7848101265822787,0.0,0.017,0.32,0.10195,GREEN,10.1,80.1
Mombasa,Mombasa,2023-08-07,44,88,92,66,186,341,143,73,96.75,0.9095607235142119,324.5,1.0508474576271187,130.5,0.7049808429118773,149.5,1.2441471571906355,68.5,0.9635036496350365,81.25,0.8984615384615384,64.25,0.6848249027237354,91.0,1.5714285714285714,0.01,0.065,0.095,0.05474999999999999,GREEN,18.6,81.0
Mombasa,Mombasa,2023-08-14,44,117,126,100,179,348,161,61,83.75,1.3970149253731343,319.0,1.0909090909090908,81.0,1.5555555555555556,155.5,1.1511254019292605,60.5,1.6528925619834711,83.75,0.7283582089552239,60.75,0.7242798353909465,109.75,1.4669703872437359,0.207,0.35,0.078,0.21834999999999996,AMBER,13.3,78.6
Mombasa,Mombasa,2023-08-21,39,85,125,87,165,488,144,59,88.75,0.9577464788732394,332.5,1.4676691729323308,92.75,1.3477088948787062,163.0,1.0122699386503067,70.0,1.2428571428571429,77.75,0.7588424437299035,55.5,0.7027027027027027,136.75,1.053016453382084,0.094,0.158,0.009,0.0909,GREEN,14.8,79.3
Mombasa,Mombasa,2023-08-28,34,154,96,102,263,454,117,46,93.5,1.6470588235294117,383.25,1.1846053489889106,105.75,0.9078014184397163,171.5,1.533527696793003,81.75,1.2477064220183487,68.25,0.673992673992674,46.0,0.7391304347826086,153.25,0.763458401305057,0.344,0.2,0.0,0.19039999999999996,AMBER,7.9,79.3
Mombasa,Mombasa,2023-09-04,35,73,136,111,223,354,116,40,111.0,0.6576576576576577,407.75,0.8681790312691601,109.75,1.2391799544419135,198.25,1.12484237074401,88.75,1.2507042253521128,59.75,0.6694560669456067,40.25,0.8695652173913043,141.25,0.8212389380530973,0.0,0.16,0.0,0.055999999999999994,GREEN,13.1,78.2
Mombasa,Mombasa,2023-09-11,35,118,110,71,181,395,35,43,107.25,1.1002331002331003,411.0,0.9610705596107056,120.75,0.9109730848861284,207.5,0.8722891566265061,100.0,0.71,51.5,0.8349514563106796,38.0,0.9210526315789473,134.5,0.26022304832713755,0.048,0.0,0.0,0.0168,GREEN,7.7,82.2
Mombasa,Mombasa,2023-09-18,37,86,118,72,187,425,30,39,107.5,0.8,422.75,1.0053222945002958,116.75,1.0107066381156318,208.0,0.8990384615384616,92.75,0.7762803234501348,47.0,0.8297872340425532,35.75,1.034965034965035,103.0,0.2912621359223301,0.001,0.003,0.009,0.0040999999999999995,GREEN,5.4,80.3
Mombasa,Mombasa,2023-09-25,34,78,78,69,196,319,37,45,107.75,0.7238979118329466,407.0,0.7837837837837838,115.0,0.6782608695652174,213.5,0.9180327868852459,89.0,0.7752808988764045,42.0,1.0714285714285714,35.25,0.9645390070921985,74.5,0.4966442953020134,0.0,0.0,0.019,0.005699999999999999,GREEN,20.4,80.2
Mombasa,Mombasa,2023-10-02,22,62,67,72,115,315,32,46,88.75,0.6985915492957746,373.25,0.8439383791024783,110.5,0.6063348416289592,196.75,0.5844980940279543,80.75,0.891640866873065,41.75,1.1017964071856288,35.25,0.624113475177305,54.5,0.5871559633027523,0.0,0.0,0.027,0.0081,GREEN,44.2,82.2
Mombasa,Mombasa,2023-10-09,34,112,96,62,159,224,42,56,86.0,1.302325581395349,363.5,0.6162310866574966,93.25,1.029490616621984,169.75,0.9366715758468336,71.0,0.8732394366197183,43.25,1.2947976878612717,32.0,1.0625,33.5,1.2537313432835822,0.144,0.008,0.137,0.0943,GREEN,60.1,83.2
Mombasa,Mombasa,2023-10-16,33,87,88,72,139,468,44,41,84.5,1.029585798816568,320.75,1.4590802805923617,89.75,0.9805013927576601,164.25,0.8462709284627092,68.75,1.0472727272727274,46.5,0.8817204301075269,31.75,1.0393700787401574,35.25,1.24822695035461,0.106,0.011,0.051,0.056249999999999994,GREEN,76.5,82.7
Mombasa,Mombasa,2023-10-23,36,134,286,93,190,418,40,44,84.75,1.5811209439528024,331.5,1.2609351432880844,82.25,3.477203647416413,152.25,1.2479474548440066,68.75,1.3527272727272728,47.0,0.9361702127659575,30.75,1.170731707317073,38.75,1.032258064516129,0.328,0.85,0.048,0.4267,RED,86.3,85.7
Mombasa,Mombasa,2023-10-30,31,148,258,84,223,439,39,53,98.75,1.4987341772151899,356.25,1.232280701754386,134.25,1.9217877094972067,150.75,1.4792703150912105,74.75,1.1237458193979932,46.75,1.1336898395721926,31.25,0.992,39.5,0.9873417721518988,0.283,0.418,0.036,0.25614999999999993,AMBER,104.4,83.3
Mombasa,Mombasa,2023-11-06,34,84,303,96,173,1155,37,57,120.25,0.6985446985446986,387.25,2.9825693996126534,182.0,1.664835164835165,177.75,0.9732770745428974,77.75,1.234726688102894,48.5,1.175257731958763,33.5,1.0149253731343284,41.25,0.896969696969697,0.397,0.243,0.05,0.239,AMBER,112.5,86.7
Mombasa,Mombasa,2023-11-13,43,115,314,70,198,1573,54,59,113.25,1.0154525386313467,620.0,2.5370967741935484,233.75,1.3433155080213903,181.25,1.0924137931034483,86.25,0.8115942028985508,48.75,1.2102564102564102,33.5,1.2835820895522387,40.0,1.35,0.315,0.122,0.185,0.20844999999999997,AMBER,109.7,84.4
Mombasa,Mombasa,2023-11-20,45,144,893,116,216,994,40,61,120.25,1.1975051975051976,896.25,1.109065550906555,290.25,3.0766580534022396,196.0,1.1020408163265305,85.75,1.3527696793002915,53.25,1.1455399061032865,36.0,1.25,42.5,0.9411764705882353,0.116,0.698,0.101,0.3151999999999999,AMBER,99.6,88.8
Mombasa,Mombasa,2023-11-27,57,83,767,63,191,1360,50,65,122.75,0.6761710794297352,1040.25,1.3073780341264118,442.0,1.7352941176470589,202.5,0.9432098765432099,91.5,0.6885245901639344,57.5,1.1304347826086956,38.25,1.4901960784313726,42.5,1.1764705882352942,0.061,0.208,0.187,0.15025,AMBER,82.5,84.9
Mombasa,Mombasa,2023-12-04,56,103,290,66,127,783,83,54,106.5,0.9671361502347418,1270.5,0.6162927981109799,569.25,0.5094422485726834,194.5,0.6529562982005142,86.25,0.7652173913043478,60.5,0.8925619834710744,44.75,1.2513966480446927,45.25,1.8342541436464088,0.0,0.0,0.202,0.0606,GREEN,71.8,85.4
Mombasa,Mombasa,2023-12-11,57,68,238,58,137,631,54,66,111.25,0.6112359550561798,1177.5,0.5358811040339703,566.0,0.4204946996466431,183.0,0.7486338797814208,78.75,0.7365079365079366,59.75,1.104602510460251,50.25,1.1343283582089552,56.75,0.9515418502202643,0.0,0.0,0.061,0.0183,GREEN,56.5,82.4
